PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Primary Source,Activity Status,Deactivation Date,Population Served Count,Rule Name,Violation Code,Violation Type,Violation Category Code,Is Health Based,Contaminant Name,Compliance Period Begin Date,Compliance Period End Date,Compliance Status,RTC Date,Enforcement Action Type Code,Enforcement Action Description,Is Major Violation,Severity Indicator Count,Public Notification Tier,Violation First Reported Date
NC0157476,PINE GROVE BAPTIST CHURCH - NORTH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,60,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-OCT-2018,31-DEC-2018,Returned to Compliance,12-FEB-2019,SFO,State Administrative/Compliance Order with penalty issued,Y,,3,25-FEB-2019
NC0410569,OLDE FORT GOLF COURSE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-OCT-2018,31-DEC-2018,Returned to Compliance,03-JAN-2019,SFO,State Administrative/Compliance Order with penalty issued,Y,,3,25-FEB-2019
NC0122401,GIBSON COVE PUBLIC AREA,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,75,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-OCT-2018,31-DEC-2018,Returned to Compliance,01-APR-2019,SIF,State Public Notification received,Y,,3,25-FEB-2019
NC4019026,WOODLAKE MEADOWS,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Revised Total Coliform Rule,3B,"Monitoring, Additional Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-OCT-2018,31-OCT-2018,Returned to Compliance,19-DEC-2018,SF4,State Case dropped,Y,,3,21-DEC-2018
NC0276620,BAILEYS GROVE BAPTIST SCHOOL,Region 4,North Carolina,Non-Transient non-community system,State,Ground water,Active,,130,Stage 1 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Chlorine,01-OCT-2018,31-DEC-2018,Returned to Compliance,01-JAN-2019,SIF,State Public Notification received,Y,,3,25-FEB-2019
NC3095018,SAMARITANS PURSE CONFERENCE CENTER,Region 4,North Carolina,Non-Transient non-community system,State,Ground water,Active,,162,Lead and Copper Rule,66,Lead Consumer Notice,MR,N,Lead and Copper Rule,01-OCT-2018,,Returned to Compliance,07-MAY-2019,SOX,State Compliance achieved,,,3,20-MAY-2019
NC0428414,DOT-NC STATE SHIPYARD,Region 4,North Carolina,Non-Transient non-community system,State,Ground water,Active,,85,Stage 2 Disinfectants and Disinfection Byproducts Rule,02,"Maximum Contaminant Level Violation, Average",MCL,Y,Total Haloacetic Acids (HAA5),01-OCT-2018,31-DEC-2018,Returned to Compliance,07-AUG-2019,SOX,State Compliance achieved,,1,2,20-MAY-2019
NC0428414,DOT-NC STATE SHIPYARD,Region 4,North Carolina,Non-Transient non-community system,State,Ground water,Active,,85,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-OCT-2018,30-NOV-2018,Returned to Compliance,21-FEB-2019,SOX,State Compliance achieved,Y,1,3,25-FEB-2019
NC0353130,PILGRIM`S PRIDE WATER SYSTEM,Region 4,North Carolina,Non-Transient non-community system,State,Surface water,Active,,"1,040",Stage 2 Disinfectants and Disinfection Byproducts Rule,02,"Maximum Contaminant Level Violation, Average",MCL,Y,TTHM,01-OCT-2018,31-DEC-2018,Returned to Compliance,26-AUG-2019,SOX,State Compliance achieved,,1,2,25-FEB-2019
NC4032021,GLOBAL MONTESSORI ACADEMY,Region 4,North Carolina,Non-Transient non-community system,State,Ground water,Active,,40,Stage 2 Disinfectants and Disinfection Byproducts Rule,02,"Maximum Contaminant Level Violation, Average",MCL,Y,TTHM,01-OCT-2018,31-DEC-2018,Returned to Compliance,10-JUN-2019,SOX,State Compliance achieved,,1,2,25-FEB-2019
NC3095014,MOUNTAIN PATHWAYS SCHOOL ANNEX,Region 4,North Carolina,Non-Transient non-community system,State,Ground water,Active,,73,Lead and Copper Rule,66,Lead Consumer Notice,MR,N,Lead and Copper Rule,01-OCT-2018,,Returned to Compliance,04-SEP-2019,SOX,State Compliance achieved,,,3,20-MAY-2019
NC0326973,MJ TAYLOR CATERING & PARADISE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,27-SEP-2018,,Returned to Compliance,14-NOV-2018,SFL,State Administrative/Compliance Order without penalty issued,,,3,21-DEC-2018
NC4392445,AJ`S FOOD MART,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,100,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,27-SEP-2018,,Returned to Compliance,18-FEB-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC2013021,TERRY`S KITCHEN,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,27-SEP-2018,,Returned to Compliance,26-FEB-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0136590,GREEN MEADOWS GOLF CLUB,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,27-SEP-2018,,Returned to Compliance,28-FEB-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC4068014,MAPLE VIEW FARM COUNTRY STORE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,27-SEP-2018,,Returned to Compliance,03-APR-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0286574,STATE ROAD FOOD MART,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,27-SEP-2018,,Returned to Compliance,13-MAR-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0138417,WOLF CREEK GROCERY,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,26-SEP-2018,,Returned to Compliance,16-MAY-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0286175,ORCHARD VIEW PARK,Region 4,North Carolina,Community water system,State,Ground water,Active,,109,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,26-SEP-2018,,Open,,SFL,State Administrative/Compliance Order without penalty issued,,,3,21-DEC-2018
NC3005016,TWIN RIVERS FAMILY CAMPGROUND,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,133,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,26-SEP-2018,,Returned to Compliance,01-MAR-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,26-SEP-2018,,Returned to Compliance,18-JUN-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC4068027,ANDERSON COMMUNITY PARK,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,26-SEP-2018,,Returned to Compliance,14-DEC-2018,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0273461,PERSON CASWELL LAKE AUTH/SHOP,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,100,Ground Water Rule,34,"Monitoring, Source Water (GWR)",MR,N,E. COLI,24-SEP-2018,,Open,,SIF,State Public Notification received,Y,,3,20-NOV-2018
NC0145519,CAMP GLEN ARDEN,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,180,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,23-SEP-2018,,Open,,SFL,State Administrative/Compliance Order without penalty issued,,,3,21-DEC-2018
NC0145466,KANUGA CAMP FOR BOYS & GIRLS,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,140,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,23-SEP-2018,,Returned to Compliance,14-OCT-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0498589,BARNES FARMING CORP MLC  NO 9,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,40,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,22-SEP-2018,,Returned to Compliance,10-APR-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0464414,BARNES FARMING CORP MLC  NO 1,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,41,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,22-SEP-2018,,Returned to Compliance,22-MAR-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0464420,BARNES FARMING CORP MLC  NO 6,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,56,Public Notice Rule,75,Public Notification Violation for NPDWR Violation,Other,N,Public Notice,22-SEP-2018,,Returned to Compliance,22-MAR-2019,SOX,State Compliance achieved,,,3,21-DEC-2018
NC0111149,KIRK GLEN S/D,Region 4,North Carolina,Community water system,State,Surface water purchased,Active,,92,Lead and Copper Rule,65,Public Education,TT,Y,Lead and Copper Rule,08-SEP-2018,,Returned to Compliance,21-MAY-2019,SFJ,State Formal Notice of Violation issued,,,2,15-AUG-2019
NC0464420,BARNES FARMING CORP MLC  NO 6,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,56,Revised Total Coliform Rule,2D,Treatment Technique Startup Procedures (RTCR),TT,Y,Revised Total Coliform Rule,02-SEP-2018,,Returned to Compliance,11-SEP-2019,SOX,State Compliance achieved,,,2,20-NOV-2018
NC0464414,BARNES FARMING CORP MLC  NO 1,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,41,Revised Total Coliform Rule,2D,Treatment Technique Startup Procedures (RTCR),TT,Y,Revised Total Coliform Rule,02-SEP-2018,,Returned to Compliance,11-SEP-2019,SOX,State Compliance achieved,,,2,20-NOV-2018
NC0498589,BARNES FARMING CORP MLC  NO 9,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,40,Revised Total Coliform Rule,2D,Treatment Technique Startup Procedures (RTCR),TT,Y,Revised Total Coliform Rule,02-SEP-2018,,Returned to Compliance,11-SEP-2019,SOX,State Compliance achieved,,,2,20-NOV-2018
NC0201417,ELI WHITNEY RECREATION CENTER,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Ground Water Rule,34,"Monitoring, Source Water (GWR)",MR,N,E. COLI,02-SEP-2018,,Open,,SIF,State Public Notification received,Y,,3,20-NOV-2018
NC0286175,ORCHARD VIEW PARK,Region 4,North Carolina,Community water system,State,Ground water,Active,,109,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Known,,,,Y,1,3,07-OCT-2019
NC0286175,ORCHARD VIEW PARK,Region 4,North Carolina,Community water system,State,Ground water,Active,,109,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,31-AUG-2019,Known,,,,Y,1,3,07-OCT-2019
NC0286175,ORCHARD VIEW PARK,Region 4,North Carolina,Community water system,State,Ground water,Active,,109,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-SEP-2018,30-SEP-2018,Known,,,,Y,,3,20-NOV-2018
NC0465119,FIGURE 8 ISLAND,Region 4,North Carolina,Community water system,State,Ground water,Active,,999,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,31-AUG-2019,Returned to Compliance,01-JAN-2020,SIF,State Public Notification received,Y,1,3,07-OCT-2019
NC0465119,FIGURE 8 ISLAND,Region 4,North Carolina,Community water system,State,Ground water,Active,,999,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Returned to Compliance,01-JAN-2020,SOX,State Compliance achieved,Y,1,3,07-OCT-2019
NC0217020,WEST YANCEYVILLE WATER ASSOCIATION,Region 4,North Carolina,Community water system,State,Ground water,Active,,180,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-SEP-2018,30-SEP-2018,Returned to Compliance,24-OCT-2018,SFO,State Administrative/Compliance Order with penalty issued,Y,,3,20-NOV-2018
NC0111148,SUNCREST MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,65,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2021,Known,,SIE,State Public Notification requested,Y,1,3,18-NOV-2021
NC0111148,SUNCREST MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,65,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,31-AUG-2021,Known,,SIF,State Public Notification received,Y,1,3,18-NOV-2021
NC0496045,SOUTHERN WAYNE SANITARY DIST,Region 4,North Carolina,Community water system,State,Ground water,Active,,"7,793",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Returned to Compliance,01-JAN-2020,SIF,State Public Notification received,Y,1,3,07-OCT-2019
NC0496045,SOUTHERN WAYNE SANITARY DIST,Region 4,North Carolina,Community water system,State,Ground water,Active,,"7,793",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,31-AUG-2019,Returned to Compliance,01-JAN-2020,SIF,State Public Notification received,Y,1,3,07-OCT-2019
NC0363124,CIRCLE H MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,75,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Known,,SF4,State Case dropped,Y,1,3,07-OCT-2019
NC0363124,CIRCLE H MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,75,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,31-AUG-2019,Known,,SF4,State Case dropped,Y,1,3,07-OCT-2019
NC0494020,CRESWELL TOWN OF,Region 4,North Carolina,Community water system,State,Ground water,Active,,482,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-SEP-2018,30-SEP-2018,Returned to Compliance,30-OCT-2018,SIF,State Public Notification received,Y,,3,20-NOV-2018
NC0446030,VILLAGE OF COFIELD,Region 4,North Carolina,Community water system,State,Ground water,Active,,417,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-SEP-2018,30-SEP-2018,Returned to Compliance,24-OCT-2018,SIF,State Public Notification received,Y,,3,20-NOV-2018
NC0498030,"LUCAMA, TOWN OF",Region 4,North Carolina,Community water system,State,Ground water,Active,,881,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-SEP-2018,30-SEP-2018,Returned to Compliance,09-OCT-2018,SIF,State Public Notification received,Y,,3,20-NOV-2018
NC0309015,"BLADENBORO, TOWN OF",Region 4,North Carolina,Community water system,State,Ground water,Active,,"3,225",Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-SEP-2018,30-SEP-2018,Returned to Compliance,09-OCT-2018,SIF,State Public Notification received,Y,,3,20-NOV-2018
NC0106015,"BANNER ELK, TOWN OF",Region 4,North Carolina,Community water system,State,Ground water,Active,,"1,407",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Returned to Compliance,25-AUG-2020,SOX,State Compliance achieved,Y,1,3,07-OCT-2019
NC0378040,"ROWLAND, TOWN OF",Region 4,North Carolina,Community water system,State,Ground water,Active,,"1,341",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Returned to Compliance,01-JAN-2021,SOX,State Compliance achieved,Y,1,3,07-OCT-2019
NC0378040,"ROWLAND, TOWN OF",Region 4,North Carolina,Community water system,State,Ground water,Active,,"1,341",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,31-AUG-2019,Returned to Compliance,01-JAN-2021,SOX,State Compliance achieved,Y,1,3,07-OCT-2019
NC0467229,SOUTHGATE MHP,Region 4,North Carolina,Community water system,State,Ground water purchased,Active,,94,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,30-NOV-2018,Returned to Compliance,01-APR-2019,SIF,State Public Notification received,Y,1,3,25-FEB-2019
NC0467229,SOUTHGATE MHP,Region 4,North Carolina,Community water system,State,Ground water purchased,Active,,94,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,30-NOV-2018,Returned to Compliance,01-APR-2019,SOX,State Compliance achieved,Y,1,3,25-FEB-2019
NC0467224,SUMMERSILL ESTATES  NO 1,Region 4,North Carolina,Community water system,State,Ground water purchased,Active,,163,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,30-NOV-2018,Returned to Compliance,01-APR-2019,SIF,State Public Notification received,Y,1,3,25-FEB-2019
NC0467224,SUMMERSILL ESTATES  NO 1,Region 4,North Carolina,Community water system,State,Ground water purchased,Active,,163,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,30-NOV-2018,Returned to Compliance,01-APR-2019,SOX,State Compliance achieved,Y,1,3,25-FEB-2019
NC0467222,RAINTREE/SUMMERSILL ESTATES #2,Region 4,North Carolina,Community water system,State,Ground water purchased,Active,,"1,539",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,30-NOV-2018,Returned to Compliance,01-APR-2019,SIF,State Public Notification received,Y,2,3,25-FEB-2019
NC0467222,RAINTREE/SUMMERSILL ESTATES #2,Region 4,North Carolina,Community water system,State,Ground water purchased,Active,,"1,539",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,30-NOV-2018,Returned to Compliance,01-APR-2019,SOX,State Compliance achieved,Y,2,3,25-FEB-2019
NC0464020,"NASHVILLE, TOWN OF",Region 4,North Carolina,Community water system,State,Surface water purchased,Active,,"8,800",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,TTHM,01-SEP-2018,30-NOV-2018,Returned to Compliance,01-JAN-2019,SIF,State Public Notification received,Y,2,3,25-FEB-2019
NC0464020,"NASHVILLE, TOWN OF",Region 4,North Carolina,Community water system,State,Surface water purchased,Active,,"8,800",Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,30-NOV-2018,Returned to Compliance,01-JAN-2019,SOX,State Compliance achieved,Y,2,3,25-FEB-2019
NC0145157,HOLLY TREE S/D,Region 4,North Carolina,Community water system,State,Surface water purchased,Active,,95,Stage 2 Disinfectants and Disinfection Byproducts Rule,27,Monitoring and Reporting (DBP),MR,N,Total Haloacetic Acids (HAA5),01-SEP-2018,31-AUG-2019,Returned to Compliance,30-SEP-2019,SOX,State Compliance achieved,Y,1,3,07-OCT-2019
